OBJECTID,YEAR_PM25_train_pnt,X,Y,ymean_2022_AOD47,ymean_2022_nNDVI,ymean_2022_TMP,ymean_2022_SPFH,ymean_2022_WIND,ymean_2022_HGT,ymean_2022_PM25
124,124,-106.256661935025022,47.675276469380719,0.2082204,0.1989870,7.4999561,0.0047420,4.8506832,726.6250000,7.6447253
125,125,-105.633455706667121,47.675276469380719,0.1981155,0.2178522,6.2300234,0.0046535,5.2518058,729.7812500,6.9221258
126,126,-105.010249478309220,47.675276469380719,0.1939664,0.2178522,5.7454958,0.0049626,5.5169344,738.8046875,6.4831400
127,127,-104.387043249951148,47.675276469380719,0.1716114,0.2477043,5.5477037,0.0050898,5.4362845,727.2460938,6.1185579
128,128,-103.763837021593247,47.675276469380719,0.1646813,0.2663957,5.6646929,0.0050268,5.5906429,638.7968750,5.8925657
129,129,-103.140630793235459,47.675276469380719,0.1681034,0.2780739,4.6855731,0.0049623,5.6463675,684.4257812,5.7201996
130,130,-102.517424564877444,47.675276469380719,0.1588095,0.2492478,4.7862930,0.0050315,5.5486307,644.8164062,5.5513587
131,131,-101.894218336519543,47.675276469380719,0.2068176,0.2492478,4.4951429,0.0051756,5.8611503,600.2500000,5.4626193
132,132,-101.271012108161642,47.675276469380719,0.1782754,0.2474565,4.3175678,0.0052374,5.5159845,577.9140625,5.3826661
133,133,-100.647805879803741,47.675276469380719,0.1739278,0.2676826,3.7416000,0.0051574,6.3087573,581.4218750,5.2769060
134,134,-100.024599651445840,47.675276469380719,0.1865959,0.2773435,3.6448324,0.0052222,6.4039798,531.0585938,5.1921663
135,135,-99.401393423087939,47.675276469380719,0.1930386,0.2906304,3.5281394,0.0052757,6.1176405,489.6601562,5.1615510
136,136,-98.778187194730037,47.675276469380719,0.1808298,0.2906304,3.5519481,0.0053404,6.0973096,463.8828125,5.2321110
137,137,-98.154980966372079,47.675276469380719,0.1880851,0.2893043,3.3099205,0.0053695,7.1512809,439.5039062,5.3803368
138,138,-97.531774738014178,47.675276469380719,0.1967658,0.2908130,3.6360548,0.0053360,6.4598279,328.6992188,5.5325432
139,139,-96.908568509656277,47.675276469380719,0.2108138,0.3051348,3.7830729,0.0053816,6.0293245,268.9648438,5.5512333
140,140,-96.285362281298376,47.675276469380719,0.1800605,0.3051348,3.6707876,0.0053946,5.4559669,286.4726562,5.4761262
141,141,-95.662156052940418,47.675276469380719,0.2010148,0.3459826,3.4387410,0.0052514,4.0610957,410.1640625,5.4173841
142,142,-95.038949824582517,47.675276469380719,0.1836835,0.3828348,3.7504680,0.0053007,3.3426430,420.9570312,5.3874598
143,143,-94.415743596224615,47.675276469380719,0.1642218,0.4151913,3.5889733,0.0052605,2.6299725,414.3515625,5.3251710
144,144,-93.792537367866601,47.675276469380719,0.1547920,0.4484348,3.1793733,0.0051823,2.3116837,414.4570312,5.3323936
145,145,-93.169331139508699,47.675276469380719,0.1503290,0.4484348,3.3775270,0.0051201,2.5163982,426.0976562,5.3315454
146,146,-92.546124911150798,47.675276469380719,0.1523415,0.4548044,2.9212403,0.0050802,2.6299775,447.7382812,5.2400279
147,147,-91.922918682792897,47.675276469380719,0.1587500,0.4552000,2.6384528,0.0050045,2.7666616,470.2968750,5.1739388
148,148,-91.299712454434939,47.675276469380719,0.1248734,0.4262696,2.5192320,0.0048582,2.9610951,532.9609375,5.2023244
149,149,-90.676506226077038,47.675276469380719,0.1477793,0.3583565,3.3315966,0.0046644,4.6246810,239.2968750,5.3730192
150,150,-123.706436329046596,47.052070241022875,0.1163367,0.7162739,9.9964695,0.0068695,2.6528158,66.0664062,6.9892645
151,151,-123.083230100688809,47.052070241022875,0.1394324,0.6884565,10.4700193,0.0065527,2.1386943,72.7812500,9.1626291
152,152,-122.460023872330908,47.052070241022875,0.1375627,0.5526304,10.6533432,0.0066156,1.9201721,107.7695312,11.5327663
153,153,-121.836817643972893,47.052070241022875,0.0523983,0.5526304,8.9664450,0.0061694,2.2101328,516.7460938,9.7914934
154,154,-121.213611415614992,47.052070241022875,0.1033607,0.5332565,4.9763327,0.0047131,3.3469913,1388.3046875,8.5640736
155,155,-120.590405187257090,47.052070241022875,0.1834720,0.4073609,7.8030529,0.0046254,3.5810714,856.7265625,8.6137800
156,156,-119.967198958899189,47.052070241022875,0.2216580,0.3513000,10.1608086,0.0047951,2.8077853,406.3203125,8.7570696
157,157,-119.343992730541288,47.052070241022875,0.2042723,0.3031261,9.8410015,0.0049550,2.9459059,367.4648438,8.7807817
158,158,-118.720786502183387,47.052070241022875,0.2200863,0.3031261,9.6874542,0.0051407,3.4410481,429.7343750,8.6184263
159,159,-118.097580273825429,47.052070241022875,0.2040969,0.2925696,9.6057310,0.0050370,3.2745948,542.0625000,8.7633553
160,160,-117.474374045467528,47.052070241022875,0.2576168,0.3580826,8.6428862,0.0053111,3.0448229,720.9023438,9.3648424
161,161,-116.851167817109626,47.052070241022875,0.1376866,0.4869956,7.7091594,0.0052145,2.3760500,914.7890625,10.0076313
162,162,-116.227961588751725,47.052070241022875,0.1161316,0.4680087,6.9036951,0.0051486,1.8761917,1036.7421875,9.5268164
163,163,-115.604755360393824,47.052070241022875,0.1122585,0.4680087,4.8179722,0.0047237,2.7057080,1507.6640625,8.1465273
164,164,-114.981549132035866,47.052070241022875,0.1131314,0.4518261,5.3085651,0.0045587,2.8576412,1500.4101562,9.3522539
165,165,-114.358342903677965,47.052070241022875,0.2176979,0.4350783,5.8116550,0.0045357,2.4935474,1365.5351562,10.7197390
166,166,-113.735136675320064,47.052070241022875,0.1680669,0.3850304,4.4769855,0.0044187,3.6081252,1621.1406250,8.7098131
167,167,-113.111930446962049,47.052070241022875,0.1992847,0.3850304,1.8458978,0.0041298,4.1352658,1968.3085938,7.0518856
168,168,-112.488724218604148,47.052070241022875,0.1449345,0.3260478,4.4303508,0.0041657,4.0773201,1663.5156250,6.4003129
169,169,-111.865517990246246,47.052070241022875,0.1516309,0.3190261,5.4330945,0.0042039,4.1646972,1531.3242188,6.5078163
170,170,-111.242311761888288,47.052070241022875,0.1258084,0.3814739,5.0238643,0.0041708,4.2111783,1575.1796875,6.0526738
171,171,-110.619105533530387,47.052070241022875,0.1143357,0.3264174,5.3230867,0.0039725,5.3726068,1644.8906250,5.7203541
172,172,-109.995899305172486,47.052070241022875,0.2143696,0.3264174,6.6934967,0.0043115,4.7325392,1216.8906250,5.7033954
173,173,-109.372693076814585,47.052070241022875,0.1735367,0.3184043,5.9705071,0.0042877,4.5840378,1313.8242188,5.6467333
174,174,-108.749486848456684,47.052070241022875,0.1828075,0.3076261,7.3302188,0.0042390,4.8269415,1112.8984375,5.9278073
175,175,-108.126280620098782,47.052070241022875,0.2010569,0.2189043,7.7203841,0.0048112,4.3201790,876.1992188,6.5228863
176,176,-107.503074391740881,47.052070241022875,0.1958970,0.2015261,7.1112061,0.0046676,5.1032872,962.3671875,7.2242908
177,177,-106.879868163382980,47.052070241022875,0.1944716,0.2015261,7.4311795,0.0046299,5.5066361,936.8046875,8.5870609
178,178,-106.256661935025022,47.052070241022875,0.2112139,0.2025174,7.3465734,0.0047160,5.2653213,846.9257812,8.2136450
179,179,-105.633455706667121,47.052070241022875,0.1842733,0.2190261,5.8427038,0.0047779,5.2482958,884.2734375,7.4041328
180,180,-105.010249478309220,47.052070241022875,0.1780499,0.2383609,6.0871396,0.0048787,4.8649154,753.0312500,6.7690883
181,181,-104.387043249951148,47.052070241022875,0.1713892,0.2629435,5.8104510,0.0050567,4.8724222,755.7617188,6.4432721
182,182,-103.763837021593247,47.052070241022875,0.1608006,0.2629435,5.5181603,0.0051134,5.1783800,785.8750000,6.1201062
183,183,-103.140630793235459,47.052070241022875,0.1756217,0.2803174,5.1124625,0.0050593,5.1949806,755.2421875,5.9289856
184,184,-102.517424564877444,47.052070241022875,0.1810322,0.2735000,4.8416657,0.0050566,5.1407080,661.2226562,5.8053064
185,185,-101.894218336519543,47.052070241022875,0.1807647,0.2771565,4.5744934,0.0050532,5.0067425,622.0000000,5.7432775
186,186,-101.271012108161642,47.052070241022875,0.1798241,0.2796348,4.5221424,0.0052129,5.0495176,644.9960938,5.6467295
187,187,-100.647805879803741,47.052070241022875,0.1735066,0.2796348,4.5997195,0.0052948,6.1112757,567.4531250,5.4494720
188,188,-100.024599651445840,47.052070241022875,0.1740397,0.2752130,4.1583595,0.0053035,6.9935517,555.4296875,5.3043127
189,189,-99.401393423087939,47.052070241022875,0.1846174,0.2730739,3.8048666,0.0053479,6.9360547,556.5351562,5.2375178
190,190,-98.778187194730037,47.052070241022875,0.1910000,0.2883000,4.0877280,0.0053910,6.3312769,507.0351562,5.2934885
191,191,-98.154980966372079,47.052070241022875,0.1895979,0.2897956,4.0407867,0.0055995,6.1751623,417.4843750,5.5113001
192,192,-97.531774738014178,47.052070241022875,0.2026594,0.2897956,4.2559671,0.0055764,6.1426444,335.3828125,5.7269011
193,193,-96.908568509656277,47.052070241022875,0.1935135,0.2954043,4.5094371,0.0054684,5.8868399,274.7734375,5.7617116
194,194,-96.285362281298376,47.052070241022875,0.2207920,0.3122000,4.3103051,0.0054319,5.5249934,303.5351562,5.6355395
195,195,-95.662156052940418,47.052070241022875,0.1632237,0.3698174,3.4401615,0.0053271,4.1682649,471.3828125,5.5227962
196,196,-95.038949824582517,47.052070241022875,0.1824960,0.4088652,3.6800506,0.0053192,3.7273903,452.0429688,5.5491638
197,197,-94.415743596224615,47.052070241022875,0.1793852,0.4088652,3.8538456,0.0054207,3.0817282,422.1445312,5.6348157
198,198,-93.792537367866601,47.052070241022875,0.1701122,0.4099000,3.8559930,0.0054047,2.5319991,413.0937500,5.7437763
199,199,-93.169331139508699,47.052070241022875,0.1621982,0.4408696,3.6733913,0.0050830,2.7457860,389.0468750,5.7011552
200,200,-92.546124911150798,47.052070241022875,0.1776267,0.4359131,3.6516211,0.0050401,2.8412528,406.3476562,5.6125512
201,201,-91.922918682792897,47.052070241022875,0.1537881,0.4286261,3.6298640,0.0050317,3.3607538,382.3437500,5.5073109
202,202,-88.806887541003334,47.052070241022875,0.1316611,0.3744000,5.0353189,0.0053700,3.1180153,264.6367188,7.6980758
203,203,-69.487494461907886,47.052070241022875,0.1425267,0.5709739,3.6823158,0.0051029,2.7354393,378.3906250,5.2165685
204,204,-68.864288233549928,47.052070241022875,0.1549032,0.5606435,4.6746159,0.0052463,2.6471913,308.3906250,4.8467989
205,205,-68.241082005192027,47.052070241022875,0.1401277,0.5006695,4.8635106,0.0050604,3.1159461,218.3554688,4.6467113
206,206,-123.706436329046596,46.428864012664917,0.1345000,0.7121609,9.7080097,0.0067523,2.5659475,136.1523438,9.0000887
207,207,-123.083230100688809,46.428864012664917,0.1126554,0.7148957,9.8023891,0.0065046,2.7320116,292.4218750,10.1285105
208,208,-122.460023872330908,46.428864012664917,0.0876597,0.6727565,9.8531075,0.0066812,1.3412583,245.3710938,9.0936642
209,209,-121.836817643972893,46.428864012664917,0.0640385,0.6029869,7.3152938,0.0053425,2.3630204,999.3281250,7.3437285
210,210,-121.213611415614992,46.428864012664917,0.0951398,0.6029869,6.4745574,0.0046437,3.1669548,1160.3632812,5.8392129
211,211,-120.590405187257090,46.428864012664917,0.1924477,0.4165217,10.0216808,0.0047640,2.8243937,516.8984375,6.1487036
212,212,-119.967198958899189,46.428864012664917,0.2153863,0.3360783,10.5143061,0.0050391,2.4603717,366.5390625,7.4354548
213,213,-119.343992730541288,46.428864012664917,0.2083527,0.3311782,11.1034737,0.0052283,3.1390123,210.1210938,7.8532825
214,214,-118.720786502183387,46.428864012664917,0.2217426,0.3406130,10.2783861,0.0052529,3.8445635,341.6289062,8.1354256
215,215,-118.097580273825429,46.428864012664917,0.2468949,0.3406130,10.5602551,0.0052720,4.5472617,516.6992188,8.5253344
216,216,-117.474374045467528,46.428864012664917,0.2284389,0.3340348,9.1603937,0.0049324,4.8843670,904.0742188,9.6689291
217,217,-116.851167817109626,46.428864012664917,0.2148741,0.3608783,9.5386953,0.0054334,2.6364994,676.2539062,12.9201117
