OBJECTID,YEAR_PM25_train_pnt,X,Y,ymean_2021_AOD47,ymean_2021_nNDVI,ymean_2021_TMP,ymean_2021_SPFH,ymean_2021_WIND,ymean_2021_HGT,ymean_2021_PM25
97,97,-123.083230100688809,47.675276469380719,0.2043923,0.5981087,6.5071287,0.0056111,2.9473116,913.1953125,8.8528824
98,98,-122.460023872330908,47.675276469380719,0.2165411,0.5981087,10.3791237,0.0066383,2.5541370,47.6914062,10.0237360
99,99,-121.836817643972893,47.675276469380719,0.2184656,0.5954043,10.9333811,0.0066693,1.9470512,187.1210938,8.6017094
100,100,-121.213611415614992,47.675276469380719,0.2102410,0.4661348,4.1972942,0.0048471,3.6803939,1405.2851562,8.3305979
101,101,-120.590405187257090,47.675276469380719,0.2134261,0.3416783,7.3850713,0.0046472,3.0989325,945.8359375,22.0988693
102,102,-119.967198958899189,47.675276469380719,0.2715082,0.2507043,9.5149412,0.0044097,3.5761538,718.0468750,49.8792114
103,103,-119.343992730541288,47.675276469380719,0.2327853,0.2507043,10.7631159,0.0044774,3.9710076,574.8281250,45.7529755
104,104,-118.720786502183387,47.675276469380719,0.2423360,0.2844043,9.7879934,0.0044886,4.7490649,676.4414062,36.2026215
105,105,-118.097580273825429,47.675276469380719,0.2874283,0.3345652,9.6629190,0.0046461,3.8034339,714.3671875,34.5126266
106,106,-117.474374045467528,47.675276469380719,0.2652275,0.4795696,9.9730844,0.0048948,2.5027740,658.2734375,24.2492409
107,107,-116.851167817109626,47.675276469380719,0.2773269,0.4795696,9.4562550,0.0050175,2.5802104,802.0468750,18.3912907
108,108,-116.227961588751725,47.675276469380719,0.3075911,0.5648913,7.3704720,0.0047459,2.6057127,1206.2343750,17.2829685
109,109,-115.604755360393824,47.675276469380719,0.3740133,0.5214565,6.4307876,0.0046084,2.7448556,1313.0703125,17.9586811
110,110,-114.981549132035866,47.675276469380719,0.3771642,0.4279261,6.4402418,0.0045389,3.1792271,1381.8437500,18.5344429
111,111,-114.358342903677965,47.675276469380719,0.3440309,0.3925565,8.1956711,0.0047093,2.2223814,1054.3164062,16.8633595
112,112,-113.735136675320064,47.675276469380719,0.3352267,0.3925565,3.8976007,0.0042505,3.5473504,1750.6640625,13.0869484
113,113,-113.111930446962049,47.675276469380719,0.3823416,0.3436044,2.7883453,0.0040442,4.4626031,1956.8632812,10.5241995
114,114,-112.488724218604148,47.675276469380719,0.2968416,0.2813087,7.1014314,0.0040990,4.6662426,1382.8203125,10.2830896
115,115,-111.865517990246246,47.675276469380719,0.3134101,0.2674348,7.3396740,0.0041493,4.5318356,1178.5703125,11.0769777
116,116,-111.242311761888288,47.675276469380719,0.3262041,0.2843609,7.4738588,0.0042098,4.6599865,1104.9921875,11.8251877
117,117,-110.619105533530387,47.675276469380719,0.3323604,0.2843609,8.6923628,0.0043206,4.7099462,969.7968750,11.9754400
118,118,-109.995899305172486,47.675276469380719,0.3314765,0.2644869,8.3997841,0.0043467,4.1443686,918.5664062,11.6689110
119,119,-109.372693076814585,47.675276469380719,0.3338829,0.2464217,8.2243843,0.0042513,3.6357763,955.8867188,11.9003525
120,120,-108.749486848456684,47.675276469380719,0.2927383,0.2488304,9.0251598,0.0042081,4.3243604,936.8007812,13.0395041
121,121,-108.126280620098782,47.675276469380719,0.2795057,0.2488304,9.4375324,0.0043656,3.6233840,768.0625000,13.1808472
122,122,-107.503074391740881,47.675276469380719,0.2714320,0.2183913,9.0398693,0.0043262,4.4268451,829.3632812,12.6734676
123,123,-106.879868163382980,47.675276469380719,0.2500286,0.1958261,9.1198015,0.0043646,4.8727188,769.9804688,12.8674831
124,124,-106.256661935025022,47.675276469380719,0.2688235,0.1929783,8.6715755,0.0044701,4.7747636,726.6250000,11.9681616
125,125,-105.633455706667121,47.675276469380719,0.2989153,0.2097217,7.7581172,0.0042661,4.7105622,729.7812500,11.1134167
126,126,-105.010249478309220,47.675276469380719,0.2752813,0.2097217,7.4378152,0.0046139,4.9504142,738.8046875,10.4683046
127,127,-104.387043249951148,47.675276469380719,0.2614198,0.2357783,7.3006907,0.0047715,4.9094515,727.2460938,9.9977961
128,128,-103.763837021593247,47.675276469380719,0.2631082,0.2657913,7.6014576,0.0047546,5.1958256,638.7968750,9.6991205
129,129,-103.140630793235459,47.675276469380719,0.2680022,0.2978348,6.8859186,0.0047444,5.1881380,684.4257812,9.5448503
130,130,-102.517424564877444,47.675276469380719,0.2564816,0.2790478,7.0315599,0.0048168,5.1075120,644.8164062,9.5342712
131,131,-101.894218336519543,47.675276469380719,0.2756612,0.2790478,6.8276405,0.0050268,5.3611946,600.2500000,9.6076279
132,132,-101.271012108161642,47.675276469380719,0.2953360,0.2725391,6.7084732,0.0051128,5.0152855,577.9140625,9.6130075
133,133,-100.647805879803741,47.675276469380719,0.2997983,0.2995391,6.3493752,0.0050900,5.6646647,581.4218750,9.5153408
134,134,-100.024599651445840,47.675276469380719,0.2768090,0.3179826,6.3634977,0.0052155,5.7278371,531.0585938,9.3140564
135,135,-99.401393423087939,47.675276469380719,0.2794160,0.3241913,6.3631997,0.0053144,5.4404469,489.6601562,9.1271410
136,136,-98.778187194730037,47.675276469380719,0.2799642,0.3241913,6.4430180,0.0053547,5.5916996,463.8828125,9.0984049
137,137,-98.154980966372079,47.675276469380719,0.3073882,0.3239435,5.9718513,0.0053919,6.3642855,439.5039062,9.2188749
138,138,-97.531774738014178,47.675276469380719,0.3379884,0.3211000,6.4376273,0.0053730,5.6730471,328.6992188,9.4253225
139,139,-96.908568509656277,47.675276469380719,0.2974743,0.3342130,6.4471307,0.0054143,5.3639321,268.9648438,9.4271879
140,140,-96.285362281298376,47.675276469380719,0.3000030,0.3342130,6.4011865,0.0054114,5.0164571,286.4726562,9.4800234
141,141,-95.662156052940418,47.675276469380719,0.3330237,0.3923044,6.1969361,0.0053752,3.8715205,410.1640625,9.7227297
142,142,-95.038949824582517,47.675276469380719,0.3281803,0.4324696,6.4611826,0.0054350,3.2500989,420.9570312,9.8257780
143,143,-94.415743596224615,47.675276469380719,0.3175927,0.4622174,6.1098142,0.0054604,2.5291159,414.3515625,9.4525270
144,144,-93.792537367866601,47.675276469380719,0.3435397,0.5007000,5.5839829,0.0054300,2.0878813,414.4570312,9.0335531
145,145,-93.169331139508699,47.675276469380719,0.3254440,0.5007000,5.8206358,0.0053532,2.1218045,426.0976562,8.7708626
146,146,-92.546124911150798,47.675276469380719,0.2984803,0.5015478,5.4868107,0.0053762,2.3655257,447.7382812,8.9562550
147,147,-91.922918682792897,47.675276469380719,0.2899768,0.5180261,5.1586337,0.0053525,2.5031228,470.2968750,10.8258581
148,148,-91.299712454434939,47.675276469380719,0.2871408,0.5122913,4.9608293,0.0052203,2.6256671,532.9609375,10.1184607
149,149,-90.676506226077038,47.675276469380719,0.2717794,0.4566348,5.8666959,0.0053107,4.0682859,239.2968750,8.6359463
150,150,-123.706436329046596,47.052070241022875,0.2100065,0.7291435,10.0203457,0.0068742,2.8458672,66.0664062,7.0436358
151,151,-123.083230100688809,47.052070241022875,0.2077605,0.6920913,10.7834873,0.0065873,2.3953454,72.7812500,8.3846884
152,152,-122.460023872330908,47.052070241022875,0.2099049,0.5624435,11.0226526,0.0066194,2.1594403,107.7695312,10.2486696
153,153,-121.836817643972893,47.052070241022875,0.1557448,0.5624435,9.0506172,0.0062873,2.3601532,516.7460938,9.6043568
154,154,-121.213611415614992,47.052070241022875,0.2176166,0.5485957,4.8685942,0.0048323,3.5219810,1388.3046875,7.1225305
155,155,-120.590405187257090,47.052070241022875,0.2101134,0.4208087,8.6954603,0.0047527,4.0766892,856.7265625,9.1745777
156,156,-119.967198958899189,47.052070241022875,0.2194093,0.3763913,11.8048315,0.0048989,3.2709668,406.3203125,22.3012295
157,157,-119.343992730541288,47.052070241022875,0.2167106,0.3119695,11.5621719,0.0049391,3.3212752,367.4648438,28.2977257
158,158,-118.720786502183387,47.052070241022875,0.2335596,0.3119695,11.1214666,0.0050128,3.9521570,429.7343750,23.9299316
159,159,-118.097580273825429,47.052070241022875,0.2490966,0.2777348,11.0040045,0.0046904,3.7424619,542.0625000,19.4871349
160,160,-117.474374045467528,47.052070241022875,0.3373392,0.3232609,10.0126696,0.0048681,3.7444918,720.9023438,18.7063465
161,161,-116.851167817109626,47.052070241022875,0.3148164,0.4921870,8.8912477,0.0048810,2.9488161,914.7890625,19.4268055
162,162,-116.227961588751725,47.052070241022875,0.3452722,0.5128087,7.9655542,0.0049287,1.9332893,1036.7421875,20.4903622
163,163,-115.604755360393824,47.052070241022875,0.3905523,0.5128087,5.5122170,0.0046795,2.9277377,1507.6640625,22.0225754
164,164,-114.981549132035866,47.052070241022875,0.3368162,0.5055913,5.9490156,0.0045943,3.0087688,1500.4101562,24.3616505
165,165,-114.358342903677965,47.052070241022875,0.3402044,0.4817870,6.6457276,0.0045843,2.5892892,1365.5351562,17.5310249
166,166,-113.735136675320064,47.052070241022875,0.3367052,0.4130565,5.2053390,0.0044222,3.4836740,1621.1406250,14.9151020
167,167,-113.111930446962049,47.052070241022875,0.3913617,0.4130565,2.5054460,0.0041062,4.2428646,1968.3085938,11.7295904
168,168,-112.488724218604148,47.052070241022875,0.3595621,0.3530435,5.2989039,0.0041114,4.1471295,1663.5156250,12.1486568
169,169,-111.865517990246246,47.052070241022875,0.3075267,0.3522565,6.4948177,0.0040774,4.2473063,1531.3242188,14.4978790
170,170,-111.242311761888288,47.052070241022875,0.2937609,0.4083696,6.0622201,0.0040340,4.1360793,1575.1796875,14.1362839
171,171,-110.619105533530387,47.052070241022875,0.3344883,0.3445783,6.0652823,0.0038784,5.1381950,1644.8906250,13.0747328
172,172,-109.995899305172486,47.052070241022875,0.3472061,0.3445783,7.6286154,0.0041746,4.5682034,1216.8906250,12.6205626
173,173,-109.372693076814585,47.052070241022875,0.3399129,0.3196826,7.0025630,0.0041438,4.4175096,1313.8242188,13.0606432
174,174,-108.749486848456684,47.052070241022875,0.3037028,0.2959087,8.3170023,0.0041290,4.6120276,1112.8984375,13.2584639
175,175,-108.126280620098782,47.052070241022875,0.3006048,0.2197130,8.9601622,0.0044943,4.0302505,876.1992188,13.2154999
176,176,-107.503074391740881,47.052070241022875,0.3089975,0.2086304,8.3971500,0.0043234,4.7472014,962.3671875,12.3675051
177,177,-106.879868163382980,47.052070241022875,0.2816568,0.2086304,8.6633139,0.0042443,5.0710702,936.8046875,13.1218033
178,178,-106.256661935025022,47.052070241022875,0.2839310,0.2000609,8.7461395,0.0043257,4.8726759,846.9257812,12.6885920
179,179,-105.633455706667121,47.052070241022875,0.2717985,0.1986739,7.4617691,0.0044751,4.7916145,884.2734375,11.6120596
180,180,-105.010249478309220,47.052070241022875,0.2713764,0.2138652,7.7437530,0.0045474,4.5414724,753.0312500,10.6842222
181,181,-104.387043249951148,47.052070241022875,0.2656801,0.2410696,7.6760526,0.0046133,4.7199802,755.7617188,10.1998758
182,182,-103.763837021593247,47.052070241022875,0.2534721,0.2410696,7.4950671,0.0046568,4.8977284,785.8750000,9.7913017
183,183,-103.140630793235459,47.052070241022875,0.2579688,0.2796609,7.2991138,0.0048187,4.9422898,755.2421875,9.5360289
184,184,-102.517424564877444,47.052070241022875,0.2623542,0.3143478,7.0535526,0.0048579,4.6919427,661.2226562,9.5139761
185,185,-101.894218336519543,47.052070241022875,0.2709219,0.3173652,6.9476390,0.0048933,4.5253816,622.0000000,9.6506367
186,186,-101.271012108161642,47.052070241022875,0.2681702,0.3149217,6.9744015,0.0051261,4.6054115,644.9960938,9.6474705
187,187,-100.647805879803741,47.052070241022875,0.2825597,0.3149217,7.2730069,0.0054369,5.5284638,567.4531250,9.4698391
188,188,-100.024599651445840,47.052070241022875,0.3004987,0.3314739,6.8783445,0.0054699,6.1406784,555.4296875,9.2532511
189,189,-99.401393423087939,47.052070241022875,0.3088468,0.3268522,6.6050005,0.0055232,6.0273890,556.5351562,9.0537386
190,190,-98.778187194730037,47.052070241022875,0.2876755,0.3245043,6.8612366,0.0055190,5.5204511,507.0351562,9.0158587
191,191,-98.154980966372079,47.052070241022875,0.2797778,0.3313174,6.8006439,0.0057089,5.5487714,417.4843750,9.0848227
192,192,-97.531774738014178,47.052070241022875,0.3145967,0.3313174,6.9576144,0.0056578,5.5866594,335.3828125,9.2134161
193,193,-96.908568509656277,47.052070241022875,0.3247582,0.3365087,7.3187141,0.0055787,5.3192043,274.7734375,9.1873217
194,194,-96.285362281298376,47.052070241022875,0.3319763,0.3475652,7.1468978,0.0055551,4.9365611,303.5351562,9.3470745
195,195,-95.662156052940418,47.052070241022875,0.2887734,0.4247261,6.0998430,0.0055031,3.9064116,471.3828125,9.4818792
196,196,-95.038949824582517,47.052070241022875,0.3240966,0.4717522,6.1936913,0.0055254,3.4579291,452.0429688,9.7275648
197,197,-94.415743596224615,47.052070241022875,0.3208036,0.4717522,6.3447657,0.0056371,2.7852328,422.1445312,9.5092745
198,198,-93.792537367866601,47.052070241022875,0.3144549,0.4701348,6.2383204,0.0056773,2.1716030,413.0937500,9.2241898
199,199,-93.169331139508699,47.052070241022875,0.2987516,0.4954739,6.0662746,0.0053712,2.5739164,389.0468750,8.9263239
200,200,-92.546124911150798,47.052070241022875,0.3033630,0.4848348,5.9330587,0.0053554,2.6929159,406.3476562,9.0299177
201,201,-91.922918682792897,47.052070241022875,0.3208576,0.4899305,5.9011683,0.0054460,3.0430639,382.3437500,10.8156509
202,202,-88.806887541003334,47.052070241022875,0.2751367,0.4323087,6.8011584,0.0057589,2.7994955,264.6367188,9.2753973
203,203,-69.487494461907886,47.052070241022875,0.1910429,0.5990130,4.4595532,0.0051925,2.5701931,378.3906250,5.7674923
204,204,-68.864288233549928,47.052070241022875,0.2025094,0.5832000,5.3597188,0.0053193,3.1561320,308.3906250,5.3465543
205,205,-68.241082005192027,47.052070241022875,0.1921239,0.5154913,5.5868988,0.0051615,3.1059580,218.3554688,5.0300632
206,206,-123.706436329046596,46.428864012664917,0.2137612,0.7099435,9.7775078,0.0068397,2.8050089,136.1523438,8.6973162
207,207,-123.083230100688809,46.428864012664917,0.2308663,0.7045913,9.9828987,0.0064956,2.9720941,292.4218750,9.5970125
208,208,-122.460023872330908,46.428864012664917,0.1924984,0.6704652,10.1782360,0.0066035,1.6143981,245.3710938,9.6989069
209,209,-121.836817643972893,46.428864012664917,0.1804153,0.6187565,7.1624002,0.0054880,2.4683840,999.3281250,9.7252769
210,210,-121.213611415614992,46.428864012664917,0.1677233,0.6187565,6.9187508,0.0046883,3.4393723,1160.3632812,29.0405464
211,211,-120.590405187257090,46.428864012664917,0.2441153,0.4334435,11.4773016,0.0048351,3.1460228,516.8984375,27.4636612
212,212,-119.967198958899189,46.428864012664917,0.2179113,0.3312304,12.1045418,0.0050340,2.8513846,366.5390625,21.5017605
213,213,-119.343992730541288,46.428864012664917,0.2209924,0.3211478,12.7453737,0.0051866,3.5182152,210.1210938,18.1043129
214,214,-118.720786502183387,46.428864012664917,0.2435458,0.3101304,11.7481346,0.0051664,4.4158535,341.6289062,16.0227375
215,215,-118.097580273825429,46.428864012664917,0.3153178,0.3101304,12.1011972,0.0049157,5.5420866,516.6992188,22.7868080
216,216,-117.474374045467528,46.428864012664917,0.3413277,0.2839435,10.3560896,0.0046858,5.7705870,904.0742188,33.9890518
217,217,-116.851167817109626,46.428864012664917,0.4031114,0.3047957,10.9048338,0.0050657,2.8714938,676.2539062,29.7778950
