OBJECTID,YEAR_PM25_train_pnt,X,Y,ymean_2019_AOD47,ymean_2019_nNDVI,ymean_2019_TMP,ymean_2019_SPFH,ymean_2019_WIND,ymean_2019_HGT,ymean_2019_PM25
620,620,-83.821237714139897,43.312832870875354,0.2515703,0.4526174,8.4666662,0.0062770,3.2911215,226.7695312,10.2564402
621,621,-83.198031485781996,43.312832870875354,0.2623291,0.4526174,8.2291508,0.0063797,3.0628405,252.1445312,10.0981636
622,622,-82.574825257424095,43.312832870875354,0.2514414,0.4162478,8.2465820,0.0064515,3.8989320,218.6875000,10.6820278
623,623,-78.835587887276631,43.312832870875354,0.2301871,0.3867826,8.8529654,0.0064869,3.9227607,127.1601562,12.2031155
624,624,-78.212381658918730,43.312832870875354,0.2478699,0.4618044,8.7124662,0.0064880,3.3693068,175.5703125,11.4232311
625,625,-76.342762973844970,43.312832870875354,0.2267573,0.4817565,8.3749838,0.0062166,3.0262835,121.5703125,9.9503336
626,626,-75.719556745487068,43.312832870875354,0.2366754,0.5230739,7.8893776,0.0061943,2.2396634,162.6562500,8.7269392
627,627,-75.096350517129167,43.312832870875354,0.2183622,0.5337695,6.6438508,0.0060839,2.5845847,349.9921875,8.1276083
628,628,-74.473144288771152,43.312832870875354,0.2086094,0.5337695,6.1994352,0.0060371,2.6052299,432.7929688,7.8060760
629,629,-73.849938060413251,43.312832870875354,0.2336039,0.5722652,6.3538132,0.0058639,2.4262011,447.8632812,8.1690664
630,630,-73.226731832055350,43.312832870875354,0.2119603,0.5808609,6.3399291,0.0059452,1.9223753,453.2656250,8.1862097
631,631,-72.603525603697449,43.312832870875354,0.2090189,0.5998087,6.7950897,0.0059346,1.3179953,356.0976562,8.3270073
632,632,-71.980319375339548,43.312832870875354,0.2110855,0.6045739,6.9962926,0.0060307,1.4960381,383.8828125,8.7320166
633,633,-71.357113146981590,43.312832870875354,0.1940407,0.5847435,7.6779027,0.0059085,2.3186059,196.1367188,8.1883488
634,634,-70.733906918623688,43.312832870875354,0.1958704,0.5847435,8.1973066,0.0060480,2.8268929,56.7773438,8.5391722
635,635,-124.329642557404668,42.689626642517510,0.1027586,0.7694435,11.5639143,0.0071958,5.1863503,96.1640625,12.1241980
636,636,-123.706436329046596,42.689626642517510,0.1260755,0.7332696,10.2188282,0.0059441,2.1669757,665.5820312,11.0400896
637,637,-123.083230100688809,42.689626642517510,0.1472473,0.7332696,10.5944929,0.0061150,1.8193148,736.0507812,12.4121761
638,638,-122.460023872330908,42.689626642517510,0.1279452,0.6837696,10.5381088,0.0055607,1.9676176,899.0937500,7.5902262
639,639,-121.836817643972893,42.689626642517510,0.1377517,0.5447826,6.1869788,0.0044754,2.2070980,1473.7656250,7.0626597
640,640,-121.213611415614992,42.689626642517510,0.1374162,0.4189913,6.3067851,0.0043027,2.8737493,1644.7382812,6.3022556
641,641,-120.590405187257090,42.689626642517510,0.1749190,0.2753218,7.2984986,0.0043798,2.8921254,1570.2812500,5.7567849
642,642,-119.967198958899189,42.689626642517510,0.1524501,0.1801304,7.5721369,0.0043707,3.0441248,1564.6289062,5.4676905
643,643,-119.343992730541288,42.689626642517510,0.1623333,0.2080565,7.9080424,0.0041647,2.6013980,1445.9804688,5.2668185
