OBJECTID,YEAR_PM25_train_pnt,X,Y,ymean_2015_AOD47,ymean_2015_nNDVI,ymean_2015_TMP,ymean_2015_SPFH,ymean_2015_WIND,ymean_2015_HGT,ymean_2015_PM25
61,61,-113.111930446962049,48.298482697738677,0.2666092,0.3154826,4.6857471,0.0047082,3.7677670,1763.7801514,20.5301094
62,62,-112.488724218604148,48.298482697738677,0.2553641,0.2445000,7.8064809,0.0050343,4.1520157,1170.9003906,19.0812473
63,63,-111.865517990246246,48.298482697738677,0.2405278,0.2445000,7.4742932,0.0050929,3.8608365,1045.9193115,16.5670700
64,64,-111.242311761888288,48.298482697738677,0.2271900,0.2398522,7.1719465,0.0051212,3.2221336,979.2548218,13.9236479
65,65,-110.619105533530387,48.298482697738677,0.2569620,0.2562652,8.2918453,0.0052162,3.4301310,927.0600586,12.2571878
66,66,-109.995899305172486,48.298482697738677,0.2169628,0.3357391,7.2035937,0.0053620,4.9168038,1159.4915771,10.8897562
67,67,-109.372693076814585,48.298482697738677,0.1908779,0.3340913,7.1145711,0.0052567,5.5410638,1211.2106934,10.2116594
68,68,-108.749486848456684,48.298482697738677,0.2042625,0.3340913,7.9773088,0.0056023,4.4337983,894.4373779,10.0678396
69,69,-108.126280620098782,48.298482697738677,0.2173821,0.2792087,7.9351845,0.0056687,3.6636016,767.6051025,10.4818144
70,70,-107.503074391740881,48.298482697738677,0.1950189,0.2454478,7.4309354,0.0056682,3.5688503,732.4382324,11.0183210
71,71,-106.879868163382980,48.298482697738677,0.2186848,0.2681348,7.0529838,0.0056338,3.6950042,741.6529541,10.7254229
72,72,-106.256661935025022,48.298482697738677,0.2344418,0.2681348,6.4420247,0.0056234,3.9999020,827.0958252,10.0651646
73,73,-105.633455706667121,48.298482697738677,0.2228889,0.2649174,7.4411263,0.0057447,3.6977236,698.7412720,9.8565092
74,74,-105.010249478309220,48.298482697738677,0.2219762,0.2844826,7.1805549,0.0062073,2.5373909,636.8103638,9.7000742
75,75,-104.387043249951148,48.298482697738677,0.2347468,0.2879478,6.9178424,0.0061802,2.8380692,666.0526733,9.5342522
76,76,-103.763837021593247,48.298482697738677,0.2563095,0.2939522,6.8789983,0.0061525,3.5146630,655.3798828,9.3962421
77,77,-103.140630793235459,48.298482697738677,0.2696044,0.2939522,6.2702456,0.0063697,4.3554788,672.8559570,9.3373556
78,78,-102.517424564877444,48.298482697738677,0.2745061,0.3213957,5.8184414,0.0069689,4.2919269,682.7131348,9.2704287
79,79,-101.894218336519543,48.298482697738677,0.2721802,0.3403522,6.2568297,0.0068660,4.4959025,632.6093140,9.2599821
80,80,-101.271012108161642,48.298482697738677,0.2388312,0.3422174,6.6601620,0.0069579,4.2948694,505.3887634,9.3660488
81,81,-100.647805879803741,48.298482697738677,0.2462112,0.3422174,6.3446798,0.0071960,4.2047005,459.3140259,9.3038263
82,82,-100.024599651445840,48.298482697738677,0.2537337,0.3373696,5.2960858,0.0070367,4.5851622,485.6734009,9.1765432
83,83,-99.401393423087939,48.298482697738677,0.2477241,0.2909478,5.4737329,0.0069302,4.6668162,454.9465637,9.2639189
84,84,-98.778187194730037,48.298482697738677,0.2565156,0.3179348,5.4739542,0.0068680,4.7176166,458.3891296,9.3435907
85,85,-98.154980966372079,48.298482697738677,0.2670845,0.3471261,5.4456391,0.0070758,4.7732949,472.3422241,9.1092176
86,86,-97.531774738014178,48.298482697738677,0.2597319,0.3471261,6.1001678,0.0073095,4.6432638,340.0143738,8.6401930
87,87,-96.908568509656277,48.298482697738677,0.2577457,0.3386043,5.6639690,0.0072305,4.3963914,267.7120667,8.1453190
88,88,-96.285362281298376,48.298482697738677,0.2551266,0.3690435,5.3533483,0.0071201,4.3316231,337.5052795,7.7303677
89,89,-95.662156052940418,48.298482697738677,0.2414780,0.4137261,5.2154498,0.0070363,4.1009212,356.0380249,7.3427887
90,90,-95.038949824582517,48.298482697738677,0.2274898,0.4137261,5.3763442,0.0070678,3.1751268,372.5045776,7.0472908
91,91,-94.415743596224615,48.298482697738677,0.2124849,0.5129739,5.2809725,0.0070050,2.5371647,355.6952820,6.8682084
92,92,-93.792537367866601,48.298482697738677,0.2196324,0.5689695,5.2378998,0.0069933,2.5547299,350.7112427,6.7822146
93,93,-93.169331139508699,48.298482697738677,0.2162408,0.5419435,5.2456999,0.0069591,2.6382463,358.9650574,6.6613765
94,94,-92.546124911150798,48.298482697738677,0.2319266,0.5211000,5.0820303,0.0069346,2.7894545,369.7801208,6.4781098
95,95,-124.329642557404668,47.675276469380719,0.1642927,0.7761565,10.8559284,0.0075455,3.5090156,87.1676483,7.5546489
96,96,-123.706436329046596,47.675276469380719,0.1725378,0.6808044,9.2090025,0.0067395,2.7073939,703.9753418,6.6824632
97,97,-123.083230100688809,47.675276469380719,0.1735961,0.6347826,10.4037676,0.0070465,2.5184684,386.7288818,8.8081398
98,98,-122.460023872330908,47.675276469380719,0.2010521,0.6347826,12.3539019,0.0076113,2.1141441,57.4920311,9.6575222
99,99,-121.836817643972893,47.675276469380719,0.1783395,0.6513131,10.7869215,0.0068916,1.9200050,428.4579163,8.4273815
100,100,-121.213611415614992,47.675276469380719,0.1476595,0.5437609,7.8113279,0.0058104,2.5140264,1115.4615479,15.5476856
101,101,-120.590405187257090,47.675276469380719,0.1941652,0.3803739,7.6910610,0.0053374,2.9202149,1153.5385742,38.8686333
102,102,-119.967198958899189,47.675276469380719,0.2974532,0.2597652,11.0529909,0.0050864,3.2981851,668.1075439,57.2782822
103,103,-119.343992730541288,47.675276469380719,0.2615783,0.2597652,11.8835735,0.0051775,3.2410672,588.9525757,71.7670746
104,104,-118.720786502183387,47.675276469380719,0.2737125,0.2778130,11.4724312,0.0050597,3.1771510,661.8151855,81.6586838
105,105,-118.097580273825429,47.675276469380719,0.3073672,0.3476304,11.1916876,0.0050115,3.1139081,684.4444580,60.9420815
106,106,-117.474374045467528,47.675276469380719,0.2451922,0.4929783,10.3333368,0.0053895,2.3690615,712.0537109,28.6316204
107,107,-116.851167817109626,47.675276469380719,0.2559475,0.4929783,10.4147339,0.0054564,2.3946970,840.4016724,18.1748257
108,108,-116.227961588751725,47.675276469380719,0.2453514,0.6134174,8.9390707,0.0051943,2.1988122,1035.9301758,20.0017910
109,109,-115.604755360393824,47.675276469380719,0.2464839,0.5806478,8.1025419,0.0049750,2.3934538,1245.1278076,18.2344265
110,110,-114.981549132035866,47.675276469380719,0.2372247,0.4534782,8.0553980,0.0048984,2.5632296,1285.8627930,14.9620209
111,111,-114.358342903677965,47.675276469380719,0.2597880,0.4052044,8.8271713,0.0052917,2.5465260,1063.9663086,13.0028028
112,112,-113.735136675320064,47.675276469380719,0.2549278,0.4052044,4.9587016,0.0047293,3.1471446,1718.7880859,15.7163000
113,113,-113.111930446962049,47.675276469380719,0.2800148,0.3736348,3.8053741,0.0046077,3.2188625,1937.6926270,20.8021278
114,114,-112.488724218604148,47.675276469380719,0.2461316,0.2990609,6.0448217,0.0046745,3.7620425,1711.3143311,19.1904182
115,115,-111.865517990246246,47.675276469380719,0.2333785,0.2908652,8.1342831,0.0052805,3.7982793,1148.5169678,15.4209204
116,116,-111.242311761888288,47.675276469380719,0.2245079,0.3183565,8.7673674,0.0053248,4.0253077,1043.3159180,12.7884645
117,117,-110.619105533530387,47.675276469380719,0.2585871,0.3183565,9.3850479,0.0051185,3.9419582,924.7510986,11.2315931
118,118,-109.995899305172486,47.675276469380719,0.2349132,0.3119391,9.0225859,0.0051553,4.2397075,1068.5352783,10.0697012
119,119,-109.372693076814585,47.675276469380719,0.2197361,0.2892435,8.6283464,0.0052809,4.1076341,983.6706543,9.2612095
120,120,-108.749486848456684,47.675276469380719,0.1991883,0.2855826,9.2965698,0.0053032,3.5730059,865.1738281,9.2076731
121,121,-108.126280620098782,47.675276469380719,0.1780117,0.2855826,9.4806480,0.0054626,3.4875901,824.2890015,9.6106834
122,122,-107.503074391740881,47.675276469380719,0.1938779,0.2566696,9.4780207,0.0056037,3.7184660,787.7662354,10.1581087
123,123,-106.879868163382980,47.675276469380719,0.1894853,0.2330348,9.1032963,0.0057003,4.0299959,730.8565063,10.5477219
124,124,-106.256661935025022,47.675276469380719,0.2098119,0.2383696,8.8756685,0.0054818,4.2364006,733.8831177,10.1771479
125,125,-105.633455706667121,47.675276469380719,0.2064165,0.2719348,8.0440750,0.0056982,3.9357746,733.0603027,9.6653366
126,126,-105.010249478309220,47.675276469380719,0.2031282,0.2719348,7.5586185,0.0059882,3.2753763,714.7818604,9.3197002
127,127,-104.387043249951148,47.675276469380719,0.1954681,0.2930869,7.7412882,0.0064598,3.5681221,672.1359863,9.0147114
128,128,-103.763837021593247,47.675276469380719,0.1864838,0.3233478,7.4433503,0.0065698,4.1860194,712.7050781,8.7738647
129,129,-103.140630793235459,47.675276469380719,0.1931967,0.3540174,7.4448051,0.0064957,4.4530473,714.3787842,8.6409216
130,130,-102.517424564877444,47.675276469380719,0.2004191,0.3218565,7.2607536,0.0064511,4.5355973,692.3500366,8.6519756
131,131,-101.894218336519543,47.675276469380719,0.2462236,0.3218565,6.8064413,0.0064363,4.4470677,610.2533569,8.7131643
132,132,-101.271012108161642,47.675276469380719,0.2662935,0.3216435,6.5479240,0.0069334,4.4894576,588.7896118,8.8382139
133,133,-100.647805879803741,47.675276469380719,0.2603747,0.3267174,6.3580298,0.0070297,4.8354945,596.0742188,8.9052229
134,134,-100.024599651445840,47.675276469380719,0.2576152,0.3317783,6.3755732,0.0071249,4.9444652,536.4407349,8.9363403
135,135,-99.401393423087939,47.675276469380719,0.2433467,0.3421913,6.6171389,0.0073162,4.3998208,471.8095093,8.9267054
136,136,-98.778187194730037,47.675276469380719,0.2737837,0.3421913,6.4219642,0.0072981,4.0354943,459.4777832,8.9270391
137,137,-98.154980966372079,47.675276469380719,0.2702882,0.3502565,6.0631123,0.0073090,3.9539986,448.4965515,8.8239403
138,138,-97.531774738014178,47.675276469380719,0.2389375,0.3524174,6.1766858,0.0073353,4.3154311,394.0609741,8.5367231
139,139,-96.908568509656277,47.675276469380719,0.2645619,0.3542565,6.3655205,0.0071598,4.4247031,263.1724548,8.1118755
140,140,-96.285362281298376,47.675276469380719,0.2631846,0.3542565,6.0691667,0.0071426,4.3246269,325.9598999,7.7491703
141,141,-95.662156052940418,47.675276469380719,0.2678013,0.3975522,5.6644826,0.0071513,4.0781116,374.4737549,7.4018149
142,142,-95.038949824582517,47.675276469380719,0.2482862,0.4427565,5.6520233,0.0074274,3.6588261,405.3028564,7.1800799
143,143,-94.415743596224615,47.675276469380719,0.2157682,0.4776783,5.6896095,0.0073843,2.4233279,424.1632996,6.9778357
144,144,-93.792537367866601,47.675276469380719,0.2351362,0.5173609,5.4240117,0.0072867,2.3041692,416.6419983,6.8594155
145,145,-93.169331139508699,47.675276469380719,0.2252204,0.5173609,5.3553934,0.0071136,2.3532958,421.6155396,6.7992358
146,146,-92.546124911150798,47.675276469380719,0.2163545,0.5264087,5.1266198,0.0070374,2.2317724,420.4528503,6.7148600
147,147,-91.922918682792897,47.675276469380719,0.2381099,0.5440435,4.5839682,0.0068818,2.5890033,478.5281677,6.6473684
148,148,-91.299712454434939,47.675276469380719,0.1936468,0.5061000,4.1797810,0.0066939,2.8347015,525.2384033,6.6919637
149,149,-90.676506226077038,47.675276469380719,0.2050175,0.4306304,4.0618815,0.0066216,2.9309893,419.9699402,6.8659286
150,150,-123.706436329046596,47.052070241022875,0.1706296,0.7724565,11.3578796,0.0080277,1.8376346,90.3478622,6.7798934
151,151,-123.083230100688809,47.052070241022875,0.2039552,0.7181391,11.5477114,0.0076404,2.0823178,129.4546814,8.2747583
152,152,-122.460023872330908,47.052070241022875,0.1853622,0.6011261,11.9964371,0.0075782,1.9649769,48.7175407,9.4962597
153,153,-121.836817643972893,47.052070241022875,0.1108058,0.6011261,6.1639986,0.0053549,2.7756567,1457.9903564,6.9731569
154,154,-121.213611415614992,47.052070241022875,0.1694876,0.6207696,7.1675897,0.0053522,2.9290612,1232.7163086,6.1335993
155,155,-120.590405187257090,47.052070241022875,0.1938874,0.4452609,9.4025564,0.0053778,3.2304111,881.0840454,15.5258808
156,156,-119.967198958899189,47.052070241022875,0.2119377,0.3845391,11.2308416,0.0051394,3.6995361,781.5308228,33.5220757
157,157,-119.343992730541288,47.052070241022875,0.2384255,0.3102174,12.0815010,0.0056702,3.2166164,369.8170166,41.1069145
158,158,-118.720786502183387,47.052070241022875,0.2609361,0.3102174,11.6952515,0.0054042,3.7910843,522.0925903,33.7213745
159,159,-118.097580273825429,47.052070241022875,0.2473992,0.2831130,11.8334150,0.0052740,3.4539998,541.8897095,26.4040585
160,160,-117.474374045467528,47.052070241022875,0.2837936,0.3357870,11.5017223,0.0054343,3.3839929,643.9523926,20.4480438
161,161,-116.851167817109626,47.052070241022875,0.2064104,0.5437217,9.4382019,0.0056391,1.8867972,978.5021973,16.4449215
162,162,-116.227961588751725,47.052070241022875,0.2016658,0.5832609,8.2547932,0.0052374,1.9586602,1202.6966553,18.1407280
163,163,-115.604755360393824,47.052070241022875,0.2261492,0.5832609,7.1710920,0.0050889,2.0724537,1404.0992432,18.4451809
164,164,-114.981549132035866,47.052070241022875,0.2321006,0.5539870,6.2305565,0.0049192,2.5253475,1592.4382324,19.8836403
165,165,-114.358342903677965,47.052070241022875,0.2799143,0.4971130,7.5083156,0.0049712,2.6026509,1383.3859863,14.1411152
166,166,-113.735136675320064,47.052070241022875,0.2381190,0.4211087,5.3195453,0.0047454,2.9523518,1672.2504883,10.5926037
167,167,-113.111930446962049,47.052070241022875,0.2563294,0.4211087,6.6786351,0.0048416,2.4029284,1504.9383545,10.9089746
168,168,-112.488724218604148,47.052070241022875,0.2249834,0.3794391,5.3621254,0.0047609,3.1427629,1772.6351318,10.7656717
169,169,-111.865517990246246,47.052070241022875,0.2229554,0.3517044,7.5672965,0.0049619,4.0963492,1527.8404541,10.2003222
170,170,-111.242311761888288,47.052070241022875,0.2112743,0.4152478,6.9790559,0.0049024,3.8615174,1588.8680420,9.3105431
171,171,-110.619105533530387,47.052070241022875,0.2162411,0.3822652,6.5775666,0.0047851,4.2742219,1635.3754883,8.7798748
172,172,-109.995899305172486,47.052070241022875,0.2396538,0.3822652,8.1808577,0.0051104,4.1194496,1285.0246582,8.7037659
173,173,-109.372693076814585,47.052070241022875,0.2120937,0.3784043,7.0968180,0.0052317,3.7959282,1484.7949219,8.4298935
174,174,-108.749486848456684,47.052070241022875,0.1986756,0.3451304,8.9245844,0.0052708,3.4461877,1076.0731201,8.6643162
175,175,-108.126280620098782,47.052070241022875,0.2056923,0.2556609,9.1025839,0.0053812,3.2001240,888.1636353,9.1822767
176,176,-107.503074391740881,47.052070241022875,0.2070508,0.2377217,8.4579611,0.0054536,3.8206162,926.6347656,9.2108164
177,177,-106.879868163382980,47.052070241022875,0.1984137,0.2377217,8.6907587,0.0055398,4.2857919,879.7946777,10.0995426
178,178,-106.256661935025022,47.052070241022875,0.2059340,0.2323435,8.6379423,0.0055837,4.2909131,834.9271851,9.8322754
179,179,-105.633455706667121,47.052070241022875,0.1972500,0.2541435,8.2199926,0.0056677,4.7093377,908.6292725,9.2414474
180,180,-105.010249478309220,47.052070241022875,0.1843000,0.2821913,8.1059675,0.0058761,4.3058591,857.4880371,8.7581568
181,181,-104.387043249951148,47.052070241022875,0.1814043,0.3213696,7.5730786,0.0064007,4.4076662,763.8170166,8.5636024
182,182,-103.763837021593247,47.052070241022875,0.1791682,0.3213696,7.4906082,0.0066977,4.3791151,750.3988647,8.3639326
183,183,-103.140630793235459,47.052070241022875,0.1901871,0.3270826,7.5857134,0.0063238,4.5472083,805.5436401,8.1958170
184,184,-102.517424564877444,47.052070241022875,0.2040489,0.3556696,7.4454551,0.0062498,4.5165663,742.9608765,8.2208824
185,185,-101.894218336519543,47.052070241022875,0.2170244,0.3717217,6.6165395,0.0069370,4.2244191,668.3276978,8.4013386
186,186,-101.271012108161642,47.052070241022875,0.2268759,0.3719652,7.1723185,0.0073097,4.0663853,612.9562378,8.5433407
187,187,-100.647805879803741,47.052070241022875,0.2453544,0.3719652,7.2511220,0.0072187,4.1076245,582.5438232,8.5913010
188,188,-100.024599651445840,47.052070241022875,0.2427741,0.3402739,6.9631710,0.0071695,4.4512744,582.5522461,8.7013025
189,189,-99.401393423087939,47.052070241022875,0.2754866,0.3127609,6.3261700,0.0074945,4.8233104,561.6092529,8.7376795
190,190,-98.778187194730037,47.052070241022875,0.2827581,0.3467478,6.5998778,0.0074437,4.5794206,461.6296997,8.6353073
191,191,-98.154980966372079,47.052070241022875,0.2778995,0.3526000,6.5421209,0.0074549,4.7094054,436.2505798,8.5883102
192,192,-97.531774738014178,47.052070241022875,0.2805410,0.3526000,6.8431826,0.0074967,4.8414273,387.5831604,8.4837217
193,193,-96.908568509656277,47.052070241022875,0.2570361,0.3582261,7.0893154,0.0074117,4.4798179,271.4353027,8.1476831
194,194,-96.285362281298376,47.052070241022875,0.2708527,0.3715261,6.8259258,0.0073964,4.3732944,347.7686768,7.8645840
195,195,-95.662156052940418,47.052070241022875,0.2422126,0.4363783,6.3307695,0.0073164,3.9184992,446.7000732,7.4824719
196,196,-95.038949824582517,47.052070241022875,0.2531759,0.4774739,6.3130631,0.0072842,3.3063025,474.6178894,7.2859063
197,197,-94.415743596224615,47.052070241022875,0.2478910,0.4774739,6.0361080,0.0076776,2.9773750,407.5372314,7.1646719
198,198,-93.792537367866601,47.052070241022875,0.2448006,0.4835217,6.1046209,0.0075426,2.6565654,415.5619507,7.1835408
199,199,-93.169331139508699,47.052070241022875,0.2205700,0.5024304,6.0804281,0.0072757,2.6638184,394.9105225,7.0263147
200,200,-92.546124911150798,47.052070241022875,0.1978144,0.4973304,5.7951798,0.0070607,2.6749604,392.4316101,7.0692339
201,201,-91.922918682792897,47.052070241022875,0.2107531,0.5005478,5.8214345,0.0073129,2.9259312,350.6339417,6.9693785
202,202,-88.806887541003334,47.052070241022875,0.2162007,0.4272000,5.9837379,0.0073035,3.7860272,281.7589417,8.7597446
203,203,-69.487494461907886,47.052070241022875,0.1918833,0.6136870,3.2505910,0.0064793,3.1051481,371.8805847,5.4105453
204,204,-68.864288233549928,47.052070241022875,0.2060409,0.5947826,3.9061241,0.0067049,3.0576026,333.3309631,5.1158056
205,205,-68.241082005192027,47.052070241022875,0.1985491,0.5202913,4.5102243,0.0069454,2.7158217,234.3067322,4.8856091
206,206,-123.706436329046596,46.428864012664917,0.1693520,0.7485479,11.0135202,0.0074173,2.5511861,271.9613647,9.3279819
207,207,-123.083230100688809,46.428864012664917,0.1798538,0.7479174,11.1809101,0.0072495,1.9699055,189.3967285,9.7105694
208,208,-122.460023872330908,46.428864012664917,0.1700750,0.7211043,10.9292355,0.0070047,2.0799406,437.0260315,9.0706577
209,209,-121.836817643972893,46.428864012664917,0.1650572,0.6747348,8.7600689,0.0060147,2.7168334,1027.2362061,10.4826899
210,210,-121.213611415614992,46.428864012664917,0.1953936,0.6747348,7.0058317,0.0053279,3.2221851,1425.0711670,14.5075750
211,211,-120.590405187257090,46.428864012664917,0.2153279,0.4743391,12.4525986,0.0057866,2.4865537,355.4931641,12.2023087
212,212,-119.967198958899189,46.428864012664917,0.2392040,0.3512217,12.0507050,0.0053377,3.5135972,546.6210938,12.2715092
213,213,-119.343992730541288,46.428864012664917,0.2210264,0.3268870,13.5374317,0.0057987,2.7346079,217.9004517,14.4373140
214,214,-118.720786502183387,46.428864012664917,0.2398697,0.3183130,13.2953262,0.0063321,2.5291789,210.6131744,14.1699972
215,215,-118.097580273825429,46.428864012664917,0.2595619,0.3183130,12.6679077,0.0048024,3.8428161,568.9981079,13.3874273
216,216,-117.474374045467528,46.428864012664917,0.2518229,0.3009739,12.1933098,0.0052036,3.6273103,709.9985352,13.9444551
217,217,-116.851167817109626,46.428864012664917,0.2925508,0.3429044,11.4335814,0.0055716,2.6685505,685.8470459,18.8090954
