OBJECTID,YEAR_PM25_train_pnt,X,Y,ymean_2017_AOD47,ymean_2017_nNDVI,ymean_2017_TMP,ymean_2017_SPFH,ymean_2017_WIND,ymean_2017_HGT,ymean_2017_PM25
58,58,-114.981549132035866,48.298482697738677,0.3161851,0.4391304,5.4254069,0.0042524,2.1489139,1394.7421875,23.6974411
59,59,-114.358342903677965,48.298482697738677,0.3829874,0.4391304,7.0180020,0.0046297,2.0226076,1094.2434082,21.2116528
60,60,-113.735136675320064,48.298482697738677,0.3442374,0.3739348,5.2471623,0.0044511,2.5665953,1477.7883301,19.1655598
61,61,-113.111930446962049,48.298482697738677,0.3288876,0.2940044,3.4689610,0.0041208,3.5192289,1764.1210938,20.6165562
62,62,-112.488724218604148,48.298482697738677,0.3072053,0.2330870,6.2957301,0.0041694,4.3565593,1169.5710449,18.3159943
63,63,-111.865517990246246,48.298482697738677,0.3190100,0.2330870,6.3165874,0.0041250,3.8176095,1047.9726562,14.9609919
64,64,-111.242311761888288,48.298482697738677,0.2945784,0.2210044,6.0013266,0.0040989,3.1266155,982.1475220,12.6135406
65,65,-110.619105533530387,48.298482697738677,0.3015555,0.2285870,7.1844420,0.0040487,3.5896325,930.5312500,12.2691336
66,66,-109.995899305172486,48.298482697738677,0.2667688,0.2916652,6.6281195,0.0041587,4.6555662,1156.5195312,12.6969614
67,67,-109.372693076814585,48.298482697738677,0.2325278,0.2888087,6.4135199,0.0041396,4.8355031,1206.6679688,11.4324207
68,68,-108.749486848456684,48.298482697738677,0.2512960,0.2888087,7.5461497,0.0042182,4.1442351,894.5078125,10.3404980
69,69,-108.126280620098782,48.298482697738677,0.2891167,0.2435391,7.4183946,0.0043358,4.0387015,767.8831787,10.2308912
70,70,-107.503074391740881,48.298482697738677,0.2536000,0.2192391,6.9675541,0.0042025,4.3853755,728.3984375,10.2115288
71,71,-106.879868163382980,48.298482697738677,0.2546626,0.2348826,6.7154813,0.0041972,4.3253551,736.5742188,9.3908339
72,72,-106.256661935025022,48.298482697738677,0.2688995,0.2348826,5.9543118,0.0042495,4.1017337,820.9726562,8.4248152
73,73,-105.633455706667121,48.298482697738677,0.2741497,0.2245304,6.6612511,0.0043047,3.8847532,694.0391235,8.0821085
74,74,-105.010249478309220,48.298482697738677,0.2701204,0.2504261,6.4902987,0.0045289,3.2452955,629.2637329,7.8195524
75,75,-104.387043249951148,48.298482697738677,0.2598698,0.2751739,6.1386471,0.0046648,3.5474033,656.5859375,7.5232286
76,76,-103.763837021593247,48.298482697738677,0.2682020,0.2862043,6.0638018,0.0047327,4.2660756,650.9565430,7.3200417
77,77,-103.140630793235459,48.298482697738677,0.2762154,0.2862043,5.5360923,0.0048876,4.8664002,665.7578125,7.1696005
78,78,-102.517424564877444,48.298482697738677,0.2562114,0.2927783,4.6902580,0.0047983,5.0119314,678.7345581,7.0503402
79,79,-101.894218336519543,48.298482697738677,0.2543352,0.3012739,4.8118801,0.0046771,5.5082150,632.4023438,6.9029565
80,80,-101.271012108161642,48.298482697738677,0.2416311,0.3021087,5.6978407,0.0047979,4.6319656,506.8320312,6.8164363
81,81,-100.647805879803741,48.298482697738677,0.2171008,0.3021087,5.4069905,0.0048787,3.8540022,458.8828125,6.7045579
82,82,-100.024599651445840,48.298482697738677,0.2363086,0.3042739,4.3574901,0.0050338,4.6160212,483.6289062,6.5079408
83,83,-99.401393423087939,48.298482697738677,0.2675322,0.2675652,4.3069568,0.0051671,4.7499390,453.3363342,6.3598757
84,84,-98.778187194730037,48.298482697738677,0.2558520,0.2900783,4.3513784,0.0052402,4.9421492,452.5773315,6.4017010
85,85,-98.154980966372079,48.298482697738677,0.2703333,0.3172087,4.3233891,0.0052408,5.0985556,470.9296875,6.5382862
86,86,-97.531774738014178,48.298482697738677,0.2700224,0.3172087,4.8593984,0.0052417,4.9010816,336.7968750,6.5818977
87,87,-96.908568509656277,48.298482697738677,0.2428350,0.3212130,4.6658087,0.0050812,4.3153934,265.8515625,6.4757805
88,88,-96.285362281298376,48.298482697738677,0.2554720,0.3431869,4.4120841,0.0050276,4.0451131,337.3281250,6.3496456
89,89,-95.662156052940418,48.298482697738677,0.2708781,0.3966217,4.0824571,0.0050732,4.2710133,354.9845581,6.2266045
90,90,-95.038949824582517,48.298482697738677,0.2161265,0.3966217,4.1023788,0.0049893,3.1886322,373.7265625,6.0377574
91,91,-94.415743596224615,48.298482697738677,0.2050040,0.4863174,4.2172141,0.0049236,2.3287659,357.3984375,5.8478370
92,92,-93.792537367866601,48.298482697738677,0.2278197,0.5367087,4.1874633,0.0049000,2.4415333,350.2851562,5.7440085
93,93,-93.169331139508699,48.298482697738677,0.2143463,0.5159131,4.1168232,0.0048008,2.1724825,359.0937500,5.6162920
94,94,-92.546124911150798,48.298482697738677,0.2179784,0.4937913,3.6550956,0.0048201,1.9386505,369.0573425,5.4763341
95,95,-124.329642557404668,47.675276469380719,0.1756947,0.7553304,9.7342052,0.0065424,3.3677664,96.0351562,10.3254166
96,96,-123.706436329046596,47.675276469380719,0.1780379,0.6189609,7.9504447,0.0057222,2.5339205,691.2304688,9.4758110
97,97,-123.083230100688809,47.675276469380719,0.2194781,0.6057435,9.0453501,0.0059519,2.1286218,394.0791626,11.7376747
98,98,-122.460023872330908,47.675276469380719,0.2389784,0.6057435,10.9325333,0.0065003,2.1916087,60.1005363,13.7701683
99,99,-121.836817643972893,47.675276469380719,0.2649096,0.6160174,9.2506800,0.0060214,1.6564724,429.7343750,12.7531319
100,100,-121.213611415614992,47.675276469380719,0.2613437,0.4828348,6.1184845,0.0050721,2.8096421,1128.1718750,11.5759029
101,101,-120.590405187257090,47.675276469380719,0.2781150,0.3566522,5.7995305,0.0045930,2.6780396,1151.3382568,17.7578335
102,102,-119.967198958899189,47.675276469380719,0.3593368,0.2560130,8.4570780,0.0044857,2.7901196,664.3046875,28.5259361
103,103,-119.343992730541288,47.675276469380719,0.3163333,0.2560130,9.3261070,0.0046072,2.2742801,586.3348999,23.6447277
104,104,-118.720786502183387,47.675276469380719,0.3493291,0.2633131,8.9530983,0.0046854,2.3721254,659.8007812,16.7473278
105,105,-118.097580273825429,47.675276469380719,0.3659289,0.3090304,8.8008528,0.0047440,2.5667808,684.0704346,16.1921730
106,106,-117.474374045467528,47.675276469380719,0.3196490,0.4508739,8.4831152,0.0049711,1.9134738,712.2187500,15.9655609
107,107,-116.851167817109626,47.675276469380719,0.3254239,0.4508739,8.5608644,0.0051172,2.0249641,840.8618774,16.3752403
108,108,-116.227961588751725,47.675276469380719,0.3051741,0.5549043,7.5278516,0.0047704,2.4558818,1045.8515625,16.2441692
109,109,-115.604755360393824,47.675276469380719,0.3508185,0.5167696,6.7330456,0.0044959,2.4994953,1255.9765625,23.3942890
110,110,-114.981549132035866,47.675276469380719,0.3227183,0.4011609,6.8012424,0.0044075,2.1610165,1268.2783203,26.0123119
111,111,-114.358342903677965,47.675276469380719,0.3729528,0.3676435,7.7099543,0.0048279,2.0225141,1069.2033691,22.5375862
112,112,-113.735136675320064,47.675276469380719,0.3583956,0.3676435,4.0254836,0.0042091,2.9636283,1716.3515625,19.7900429
113,113,-113.111930446962049,47.675276469380719,0.3231865,0.3369609,3.2008002,0.0040319,3.4047568,1940.3242188,23.1544361
114,114,-112.488724218604148,47.675276469380719,0.3038830,0.2808130,4.6807313,0.0039501,3.8616180,1708.9050293,23.5748844
115,115,-111.865517990246246,47.675276469380719,0.3019804,0.2674826,6.7380791,0.0039894,4.0378346,1145.4453125,20.7854271
116,116,-111.242311761888288,47.675276469380719,0.3144608,0.2886304,7.3588576,0.0041247,3.9566252,1042.3203125,18.8383293
117,117,-110.619105533530387,47.675276469380719,0.3013189,0.2886304,8.1439800,0.0041646,3.9715552,927.2874146,16.5206566
118,118,-109.995899305172486,47.675276469380719,0.2697821,0.2809174,8.2245245,0.0041352,4.7996607,1061.4218750,14.6596842
119,119,-109.372693076814585,47.675276469380719,0.2658375,0.2704652,8.0519342,0.0040951,3.9575686,980.0937500,12.6338053
120,120,-108.749486848456684,47.675276469380719,0.2457967,0.2788609,8.9420815,0.0041149,3.3669128,860.1791382,11.0040216
121,121,-108.126280620098782,47.675276469380719,0.2354704,0.2788609,8.9830265,0.0042894,3.6677823,819.4750977,10.6395273
122,122,-107.503074391740881,47.675276469380719,0.2403777,0.2420130,8.9743605,0.0043653,3.9550920,778.6921997,10.7645178
123,123,-106.879868163382980,47.675276469380719,0.2538834,0.2144652,8.6965923,0.0043860,4.1411686,725.4453125,10.5110178
124,124,-106.256661935025022,47.675276469380719,0.2679606,0.2075826,8.0399427,0.0044142,3.6428797,726.2169189,9.5290890
125,125,-105.633455706667121,47.675276469380719,0.2842053,0.2240435,7.4802160,0.0043637,3.7924345,724.5234375,8.7516136
126,126,-105.010249478309220,47.675276469380719,0.2694927,0.2240435,7.1099634,0.0044640,3.8149929,704.0390625,8.2307863
127,127,-104.387043249951148,47.675276469380719,0.2561458,0.2496261,6.9767094,0.0048423,3.2649567,661.8125000,7.8407259
128,128,-103.763837021593247,47.675276469380719,0.2389818,0.2845131,6.6567392,0.0048129,4.2330565,700.5976562,7.5526953
129,129,-103.140630793235459,47.675276469380719,0.2267809,0.3194261,6.4213562,0.0046738,4.5166950,706.5507812,7.3474941
130,130,-102.517424564877444,47.675276469380719,0.2220590,0.2971609,5.9272094,0.0046640,4.6577387,686.1246338,7.1849427
131,131,-101.894218336519543,47.675276469380719,0.2577180,0.2971609,5.3726740,0.0049531,5.0254955,594.5400391,7.0473075
132,132,-101.271012108161642,47.675276469380719,0.2278750,0.2813739,5.3519754,0.0050024,4.9489918,581.1702271,6.8894415
133,133,-100.647805879803741,47.675276469380719,0.2308873,0.2918739,5.1258202,0.0049501,5.1031876,592.5613403,6.7206039
134,134,-100.024599651445840,47.675276469380719,0.2411391,0.3115130,5.2853999,0.0051034,5.2061677,532.1250000,6.5417581
135,135,-99.401393423087939,47.675276469380719,0.2378689,0.3192956,5.6168079,0.0053766,3.7783816,471.1894836,6.3815050
136,136,-98.778187194730037,47.675276469380719,0.2470118,0.3192956,5.4973640,0.0052955,4.0807090,457.7603455,6.3828769
137,137,-98.154980966372079,47.675276469380719,0.2514969,0.3315087,5.1915421,0.0053363,4.7674527,447.9111938,6.5014648
138,138,-97.531774738014178,47.675276469380719,0.2548846,0.3354869,5.2742238,0.0053908,5.0824599,394.6171875,6.5809698
139,139,-96.908568509656277,47.675276469380719,0.2604194,0.3419174,5.6219311,0.0053569,4.4407153,262.5078125,6.5184216
140,140,-96.285362281298376,47.675276469380719,0.2550716,0.3419174,5.2113333,0.0051767,4.1635151,325.1210938,6.4122190
141,141,-95.662156052940418,47.675276469380719,0.2529210,0.3956870,4.5250559,0.0051651,4.0756989,372.0121155,6.3330069
142,142,-95.038949824582517,47.675276469380719,0.2244213,0.4372826,4.5214543,0.0052077,3.5866623,400.7756042,6.2176428
143,143,-94.415743596224615,47.675276469380719,0.2281063,0.4607348,4.5305986,0.0050241,2.0874944,419.1392822,5.9913387
144,144,-93.792537367866601,47.675276469380719,0.2254206,0.4936348,4.3101945,0.0050073,1.9677238,415.4570312,5.8389831
145,145,-93.169331139508699,47.675276469380719,0.2429217,0.4936348,4.2565894,0.0049549,2.2259061,421.6679688,5.7649941
146,146,-92.546124911150798,47.675276469380719,0.2172877,0.5020261,4.1735730,0.0048937,2.1999300,421.6835938,5.6642399
147,147,-91.922918682792897,47.675276469380719,0.2414299,0.5166087,3.7719586,0.0049280,2.3385012,479.6625366,5.5767012
148,148,-91.299712454434939,47.675276469380719,0.2284919,0.4923913,3.4157906,0.0048881,2.2533865,523.5839844,5.5301542
149,149,-90.676506226077038,47.675276469380719,0.1990378,0.4238348,3.5915546,0.0047943,2.7093880,421.3593750,5.6590190
150,150,-123.706436329046596,47.052070241022875,0.1915503,0.7600957,9.9655828,0.0065493,1.8613474,89.5857391,9.5321817
151,151,-123.083230100688809,47.052070241022875,0.2265374,0.7150087,9.9814968,0.0063814,2.0690455,130.2633514,11.2241011
152,152,-122.460023872330908,47.052070241022875,0.2330139,0.5782000,10.5044861,0.0065281,2.2248893,49.8660965,14.6535931
153,153,-121.836817643972893,47.052070241022875,0.1708635,0.5782000,4.6139083,0.0047060,3.8569450,1465.7968750,17.2727833
154,154,-121.213611415614992,47.052070241022875,0.2422720,0.5575957,5.2478714,0.0047180,2.8705163,1240.1718750,20.4536972
155,155,-120.590405187257090,47.052070241022875,0.2693135,0.3930391,7.3776288,0.0047965,2.3157296,884.5429688,18.0955391
156,156,-119.967198958899189,47.052070241022875,0.3135749,0.3536130,8.7175522,0.0045602,3.1827006,786.3012085,19.7057934
157,157,-119.343992730541288,47.052070241022875,0.3101652,0.3141957,9.8979025,0.0050489,2.4677465,361.5442505,18.5005894
158,158,-118.720786502183387,47.052070241022875,0.3218780,0.3141957,9.5848913,0.0049408,2.9880595,508.0429688,15.5555763
159,159,-118.097580273825429,47.052070241022875,0.3015938,0.3036348,9.7952576,0.0049128,2.9761829,539.8071899,15.1134586
160,160,-117.474374045467528,47.052070241022875,0.3580576,0.3342218,9.7259579,0.0050732,2.9447742,639.9023438,15.9011850
161,161,-116.851167817109626,47.052070241022875,0.2815517,0.5105870,7.5876169,0.0049950,1.3978279,982.2109375,17.3569412
162,162,-116.227961588751725,47.052070241022875,0.2748968,0.5244957,6.7274075,0.0047194,1.6419533,1215.2192383,19.5095406
163,163,-115.604755360393824,47.052070241022875,0.2838721,0.5244957,6.2004576,0.0045484,2.0317826,1397.2407227,25.4898071
164,164,-114.981549132035866,47.052070241022875,0.3311619,0.4875652,5.0587411,0.0043352,2.8062704,1597.5937500,35.9790726
165,165,-114.358342903677965,47.052070241022875,0.3842465,0.4512956,6.3672333,0.0043979,2.9596093,1383.9265137,34.0996742
166,166,-113.735136675320064,47.052070241022875,0.4054150,0.3992913,4.2869353,0.0041622,3.0063336,1691.2890625,40.5699501
167,167,-113.111930446962049,47.052070241022875,0.4209450,0.3992913,5.2741828,0.0041607,2.1930945,1508.5156250,42.4918289
168,168,-112.488724218604148,47.052070241022875,0.3536540,0.3492913,4.3126922,0.0040243,3.3234715,1778.7656250,34.1238403
169,169,-111.865517990246246,47.052070241022875,0.2807678,0.3445609,6.1202254,0.0040740,4.1670089,1524.3515625,28.0229607
170,170,-111.242311761888288,47.052070241022875,0.2633891,0.4080652,5.9242592,0.0039783,3.9171193,1597.9218750,20.3621197
171,171,-110.619105533530387,47.052070241022875,0.2499297,0.3549826,5.6896119,0.0038431,4.6169200,1642.6093750,15.0077457
172,172,-109.995899305172486,47.052070241022875,0.2818483,0.3549826,7.1943970,0.0040917,4.9281173,1281.4492188,12.8722467
173,173,-109.372693076814585,47.052070241022875,0.2486891,0.3382000,6.1513343,0.0040538,3.8938103,1483.6054688,11.5516682
174,174,-108.749486848456684,47.052070241022875,0.2481169,0.3222131,8.4670448,0.0039984,3.7110891,1073.5664062,10.8692226
175,175,-108.126280620098782,47.052070241022875,0.2708305,0.2530043,8.9153776,0.0041308,3.4861698,888.2131958,10.8954802
176,176,-107.503074391740881,47.052070241022875,0.2696237,0.2323478,8.3613729,0.0042065,4.2849188,923.9531250,11.0385056
177,177,-106.879868163382980,47.052070241022875,0.2450892,0.2323478,8.3810892,0.0041718,4.6914663,873.2421875,11.1224337
178,178,-106.256661935025022,47.052070241022875,0.2649675,0.2173870,8.2126942,0.0042738,4.2335925,827.7890625,10.2790174
179,179,-105.633455706667121,47.052070241022875,0.2518815,0.2209044,7.6167870,0.0044284,4.5496731,903.7162476,9.3303118
180,180,-105.010249478309220,47.052070241022875,0.2560622,0.2414522,7.2110815,0.0045587,4.5362558,851.8085938,8.4772291
181,181,-104.387043249951148,47.052070241022875,0.2476640,0.2672087,6.8139772,0.0047405,4.0571156,756.7031250,7.9479408
182,182,-103.763837021593247,47.052070241022875,0.2353443,0.2672087,6.5854187,0.0047093,4.0895410,736.8906250,7.5983176
183,183,-103.140630793235459,47.052070241022875,0.2344762,0.2963696,6.4529719,0.0046863,4.5748997,796.8710938,7.4356585
184,184,-102.517424564877444,47.052070241022875,0.2298354,0.3155087,6.1796856,0.0046738,4.8837233,736.9179688,7.3090034
185,185,-101.894218336519543,47.052070241022875,0.2321503,0.3263696,5.7284718,0.0048159,4.1156802,664.2265625,7.2560349
186,186,-101.271012108161642,47.052070241022875,0.2368601,0.3340739,6.2246761,0.0051319,3.8192453,615.0312500,7.1273417
187,187,-100.647805879803741,47.052070241022875,0.2293567,0.3340739,6.3964720,0.0051962,4.2195001,580.4726562,6.8586488
188,188,-100.024599651445840,47.052070241022875,0.2408448,0.3242956,5.8208938,0.0051779,4.8625007,578.4882812,6.6305270
189,189,-99.401393423087939,47.052070241022875,0.2560000,0.3172391,5.4790626,0.0052948,5.0827045,555.2996826,6.4746389
190,190,-98.778187194730037,47.052070241022875,0.2540117,0.3355696,5.7304945,0.0053950,4.7206845,460.2382812,6.4636793
191,191,-98.154980966372079,47.052070241022875,0.2438052,0.3395565,5.5678134,0.0055205,4.9393377,434.4588013,6.5061879
192,192,-97.531774738014178,47.052070241022875,0.2370000,0.3395565,5.8569965,0.0054876,4.8607159,382.0735168,6.5719333
193,193,-96.908568509656277,47.052070241022875,0.2332072,0.3490652,6.1721406,0.0053989,4.4582496,270.3554688,6.5600233
194,194,-96.285362281298376,47.052070241022875,0.2398648,0.3742478,5.7356620,0.0053623,4.6678028,344.9492188,6.3985934
195,195,-95.662156052940418,47.052070241022875,0.2078188,0.4369261,5.1703930,0.0054113,3.8474245,443.1645508,6.1835279
196,196,-95.038949824582517,47.052070241022875,0.2196549,0.4755696,5.0137267,0.0052660,2.9221554,476.2518616,6.0900154
197,197,-94.415743596224615,47.052070241022875,0.2025106,0.4755696,5.0237875,0.0054615,2.7229061,405.6755981,6.0652628
198,198,-93.792537367866601,47.052070241022875,0.2034773,0.4736826,4.8499184,0.0053867,2.4218738,413.7160339,6.0876608
199,199,-93.169331139508699,47.052070241022875,0.2227082,0.4947174,4.8250494,0.0052155,2.3005152,394.4732361,6.0139456
200,200,-92.546124911150798,47.052070241022875,0.2304779,0.4848435,4.7748604,0.0050258,2.4217839,392.0312500,6.0153761
201,201,-91.922918682792897,47.052070241022875,0.2089784,0.4866478,4.8435550,0.0052495,2.7230742,350.6564331,5.9557734
202,202,-88.806887541003334,47.052070241022875,0.1904199,0.4134218,5.5703149,0.0053719,3.2728295,283.8677368,8.3321428
203,203,-69.487494461907886,47.052070241022875,0.2141374,0.5833870,3.5664549,0.0050122,2.2669592,370.1015625,5.1311927
204,204,-68.864288233549928,47.052070241022875,0.1966919,0.5500522,4.0442266,0.0051460,2.6323290,337.5996399,4.8309050
205,205,-68.241082005192027,47.052070241022875,0.1963944,0.4933957,4.6133432,0.0051762,2.4613991,237.6287079,4.6592784
206,206,-123.706436329046596,46.428864012664917,0.2113201,0.7299435,8.9511499,0.0062577,2.5103519,287.1322021,10.9314432
207,207,-123.083230100688809,46.428864012664917,0.2269229,0.7479957,9.5433750,0.0063577,1.8824564,192.3867188,13.0824099
208,208,-122.460023872330908,46.428864012664917,0.2338832,0.6966870,9.3962698,0.0062314,1.4352914,448.7310791,12.4756708
209,209,-121.836817643972893,46.428864012664917,0.1941348,0.6238739,7.2269421,0.0054033,2.4136722,1034.7945557,10.1456547
210,210,-121.213611415614992,46.428864012664917,0.2023994,0.6238739,5.2599850,0.0046133,2.7412345,1431.4296875,11.0800610
211,211,-120.590405187257090,46.428864012664917,0.2767140,0.4142087,10.5907574,0.0050386,1.8386588,353.1679688,17.1474495
212,212,-119.967198958899189,46.428864012664917,0.3467803,0.3299348,9.8948078,0.0046903,3.7325025,544.1328125,18.0894623
213,213,-119.343992730541288,46.428864012664917,0.3022631,0.3205217,11.4009247,0.0047896,2.9679258,216.7762756,15.9552059
214,214,-118.720786502183387,46.428864012664917,0.3407635,0.3259130,11.2226238,0.0055900,2.5290604,211.0078125,14.5450497
215,215,-118.097580273825429,46.428864012664917,0.3390370,0.3259130,10.6186171,0.0048703,3.0746160,570.7070312,14.0677938
216,216,-117.474374045467528,46.428864012664917,0.3244269,0.3235478,10.0652208,0.0049752,3.4835844,715.1953125,14.4556808
217,217,-116.851167817109626,46.428864012664917,0.3477928,0.3371261,9.5966787,0.0051971,2.5647888,684.3945312,18.4500275
